date,,mr_strat_1,tf_strat_1,cash_strat
2024-11-23 06:00:00,BTCUSDT,-0.00016339982423860272,-0.00029558879472044066,0.0
2024-11-23 06:00:00,ETHUSDT,-0.0005359260496148495,-0.0009694853455510369,0.0
2024-11-23 07:00:00,BTCUSDT,-0.0005387565965668694,-0.0009746057792225286,0.0
2024-11-23 07:00:00,ETHUSDT,-0.00025386036452333,-0.0004592310886893553,0.0
2024-11-23 08:00:00,BTCUSDT,-0.00039403698834624746,-0.000712809325244202,0.0
2024-11-23 08:00:00,ETHUSDT,0.0029678003191277186,0.0053687237632576,0.0
2024-11-23 09:00:00,BTCUSDT,-1.0538242555486536e-05,-1.9063584859793354e-05,0.0
2024-11-23 09:00:00,ETHUSDT,-0.0009960744622152927,-0.0018018896354998137,0.0
2024-11-23 10:00:00,BTCUSDT,-0.00014677106516401106,-0.00026550752091577813,0.0
2024-11-23 10:00:00,ETHUSDT,-0.0012330467354622324,-0.0022305703207919927,0.0
2024-11-23 11:00:00,BTCUSDT,7.766724157779154e-05,0.00014049933305752629,0.0
2024-11-23 11:00:00,ETHUSDT,0.0006787033725142458,0.0012277682230626842,0.0
2024-11-23 12:00:00,BTCUSDT,0.0006107497196789375,0.00110484068362354,0.0
2024-11-23 12:00:00,ETHUSDT,0.004768573940899416,0.008626306853717907,0.0
2024-11-23 13:00:00,BTCUSDT,-0.00024115660133857436,-0.00043625009672260443,0.0
2024-11-23 13:00:00,ETHUSDT,0.0036733652439461806,0.00664508428993457,0.0
2024-11-23 14:00:00,BTCUSDT,0.0007673220774684047,0.0013880786536836845,0.0
2024-11-23 14:00:00,ETHUSDT,0.003837214431827978,0.006941485979395272,0.0
2024-11-23 15:00:00,BTCUSDT,-0.0012455598675650394,-0.0022532064628666953,0.0
2024-11-23 15:00:00,ETHUSDT,-0.0012209070995743056,-0.0022086098299703046,0.0
2024-11-23 16:00:00,BTCUSDT,-0.002513044337810217,-0.004546074332415709,0.0
2024-11-23 16:00:00,ETHUSDT,-0.004895578208874798,-0.008856056418444343,0.0
2024-11-23 17:00:00,BTCUSDT,0.0006996786297546241,0.0012657122724857794,0.0
2024-11-23 17:00:00,ETHUSDT,0.0012023638858160595,0.002175065325069004,0.0
2024-11-23 18:00:00,BTCUSDT,-0.00022148560840760264,-0.0004006654495633171,0.0
2024-11-23 18:00:00,ETHUSDT,-5.101544268530163e-05,-9.228647145579684e-05,0.0
2024-11-23 19:00:00,BTCUSDT,-0.0012264503155987292,-0.002218637457302032,0.0
2024-11-23 19:00:00,ETHUSDT,-0.0017064490508926556,-0.003086950800318152,0.0
2024-11-23 20:00:00,BTCUSDT,0.0007288082443512787,0.001318407480142324,0.0
2024-11-23 20:00:00,ETHUSDT,-0.0002857274576606351,-0.0005168783701083686,0.0
2024-11-23 21:00:00,BTCUSDT,0.0009448795041091624,0.0017092784222817552,0.0
2024-11-23 21:00:00,ETHUSDT,0.0012688463050660845,0.0022953314163440966,0.0
2024-11-23 22:00:00,BTCUSDT,-0.0012059935758729605,-0.002181631401343122,0.0
2024-11-23 22:00:00,ETHUSDT,-0.0011882333218765455,-0.002149503263524177,0.0
2024-11-23 23:00:00,BTCUSDT,0.00014753670662176612,0.00026689255934369806,0.0
2024-11-23 23:00:00,ETHUSDT,-0.0012541803702906555,-0.0022688008738302482,0.0
2024-11-24 00:00:00,BTCUSDT,0.0009008351928742729,0.0016296026641658707,0.0
2024-11-24 00:00:00,ETHUSDT,0.002469538994246092,0.004467373561910349,0.0
2024-11-24 01:00:00,BTCUSDT,0.0009559436181894972,0.001729293303943317,0.0
2024-11-24 01:00:00,ETHUSDT,0.0016528298548401559,0.0029899541627214444,0.0
2024-11-24 02:00:00,BTCUSDT,0.0007554491931961278,0.0013666007141066327,0.0
2024-11-24 02:00:00,ETHUSDT,-0.00031062165338204906,-0.0005619117435719925,0.0
2024-11-24 03:00:00,BTCUSDT,-0.000691181351307662,-0.001250340773120677,0.0
2024-11-24 03:00:00,ETHUSDT,-0.0003525040550119003,-0.0006376766268908841,0.0
2024-11-24 04:00:00,BTCUSDT,-0.00011216762676826226,-0.0002029102158314929,0.0
2024-11-24 04:00:00,ETHUSDT,-0.0014124673703332894,-0.002555140616119047,0.0
2024-11-24 05:00:00,BTCUSDT,0.0003456855016958971,0.0006253419260072936,0.0
2024-11-24 05:00:00,ETHUSDT,1.671127155537482e-05,3.0230538131339342e-05,0.0
2024-11-24 06:00:00,BTCUSDT,0.0003466193080241125,0.0006270311731551756,0.0
2024-11-24 06:00:00,ETHUSDT,0.0009793733742109946,0.0017716775193196777,0.0
2024-11-24 07:00:00,BTCUSDT,0.0002573710414217368,0.00046558187124306013,0.0
2024-11-24 07:00:00,ETHUSDT,-5.1040333683748424e-05,-9.233149904541977e-05,0.0
2024-11-24 08:00:00,BTCUSDT,-0.001318345446882541,-0.0023848749133300986,0.0
2024-11-24 08:00:00,ETHUSDT,-0.0029823657761626913,-0.005395072542453549,0.0
2024-11-24 09:00:00,BTCUSDT,-0.00047759134138567356,-0.0008639583893491032,0.0
2024-11-24 09:00:00,ETHUSDT,0.0009535958560480553,0.0017250462235996703,0.0
2024-11-24 10:00:00,BTCUSDT,-0.0009755766753198637,-0.0017648093255846157,0.0
2024-11-24 10:00:00,ETHUSDT,-0.0030036827356500198,-0.005433634728131074,0.0
