date,,strat_1,strat_2
2025-01-14 13:00:00,DOGEUSDT,0.0,0.0024127029821106
2025-01-14 13:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 14:00:00,DOGEUSDT,0.0,0.0004854671139364
2025-01-14 14:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 15:00:00,DOGEUSDT,0.0,0.0015571184256931
2025-01-14 15:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 16:00:00,DOGEUSDT,0.0,-0.0016284515993651
2025-01-14 16:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 17:00:00,DOGEUSDT,0.0,0.0043005036741406
2025-01-14 17:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 18:00:00,DOGEUSDT,0.0,0.0017749294002761
2025-01-14 18:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 19:00:00,DOGEUSDT,0.0,-0.0034142603061598
2025-01-14 19:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 20:00:00,DOGEUSDT,0.0,0.0014428966500872
2025-01-14 20:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 21:00:00,DOGEUSDT,0.0,0.0002945935808453
2025-01-14 21:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 22:00:00,DOGEUSDT,0.0,0.0008467761022891
2025-01-14 22:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 23:00:00,DOGEUSDT,0.0,-0.001555790271491
2025-01-14 23:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 00:00:00,DOGEUSDT,0.0,0.0022464818050198
2025-01-15 00:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 01:00:00,DOGEUSDT,0.0,0.0009596118732033
2025-01-15 01:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 02:00:00,DOGEUSDT,0.0,0.0001734496464333
2025-01-15 02:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 03:00:00,DOGEUSDT,0.0,0.0016659167317301
2025-01-15 03:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 04:00:00,DOGEUSDT,0.0,-0.0008626799923892
2025-01-15 04:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 05:00:00,DOGEUSDT,0.0,-0.0006714953793645
2025-01-15 05:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 06:00:00,DOGEUSDT,0.0,-0.000187232165551
2025-01-15 06:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 07:00:00,DOGEUSDT,0.0,0.0002288202929083
2025-01-15 07:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 08:00:00,DOGEUSDT,0.0,-0.0008678506965416
2025-01-15 08:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 09:00:00,DOGEUSDT,0.0,-0.0046470063081925
2025-01-15 09:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 10:00:00,DOGEUSDT,0.0,0.0007922911920535
2025-01-15 10:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 11:00:00,DOGEUSDT,0.0,-0.0015870992392711
2025-01-15 11:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 12:00:00,DOGEUSDT,0.0,-0.0004481915815541
2025-01-15 12:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 13:00:00,DOGEUSDT,0.0,0.0121693052862935
2025-01-15 13:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 14:00:00,DOGEUSDT,0.0,-0.0008308072570443
2025-01-15 14:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 15:00:00,DOGEUSDT,0.0,0.0023098255904736
2025-01-15 15:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 16:00:00,DOGEUSDT,0.0,0.0008010750501029
2025-01-15 16:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 17:00:00,DOGEUSDT,0.0,-0.0025195610427947
2025-01-15 17:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 18:00:00,DOGEUSDT,0.0,0.0040071824722408
2025-01-15 18:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 19:00:00,DOGEUSDT,0.0,0.0017642608076022
2025-01-15 19:00:00,FTMUSDT,0.0,-0.0012133581857912
